Numéro d'Étudiant,code_ue,note
2012000012,S07A064,5
2012000012,S07A065,4
2012000012,S07A066,5
2012000012,S07A067,15
2012000012,S07A068,8
2012000012,S07A069,5
2012000012,S07A070,15
2012000012,S07A071,2
2012000012,S07A072,4
2012000012,S07A073,7
2012000012,S07A074,20
2012000012,S07A075,1
2012000012,S07A076,18
2012000012,S07A077,9
2012000012,S07A078,18
2012000012,S07A079,4
2012000012,S07A080,14
2012000012,S07A081,6
2012000012,S07A082,5
2012000012,S07A083,5
2012000012,S07A084,5
2012000012,S07A085,8
2012000012,S07A086,3
2012000012,S07A087,0
2012000012,S07A088,4
2012000012,S07A089,14
2012000012,S07A090,14
2012000012,S07A091,7
2012000012,S07A092,14
2012000012,S07A093,0
2012000012,S07A094,0
2012000012,S07A095,5
2012000012,S07A096,13
2012000012,S07A097,12
2012000012,S07A098,13
2012000012,S07A099,6
2012000012,S07A100,0
2012000013,S07A001,16
2012000013,S07A002,1
2012000013,S07A003,18
2012000013,S07A004,12
2012000013,S07A005,17
2012000013,S07A006,16
2012000013,S07A007,0
2012000013,S07A008,19
2012000013,S07A009,3
2012000013,S07A010,7
2012000013,S07A011,10
2012000013,S07A012,9
2012000013,S07A013,1
2012000013,S07A014,15
2012000013,S07A015,8
2012000013,S07A016,13
2012000013,S07A017,14
2012000013,S07A018,1
2012000013,S07A019,7
2012000013,S07A020,11
2012000013,S07A021,11
2012000013,S07A022,0
2012000013,S07A023,15
2012000013,S07A024,12
2012000013,S07A025,17
2012000013,S07A026,12
2012000013,S07A027,20
2012000013,S07A028,0
2012000013,S07A029,6
2012000013,S07A030,4
2012000013,S07A031,2
2012000013,S07A032,6
2012000013,S07A033,13
2012000013,S07A034,8
2012000013,S07A035,4
2012000013,S07A036,18
2012000013,S07A037,3
2012000013,S07A038,13
2012000013,S07A039,8
2012000013,S07A040,1
2012000013,S07A041,13
2012000013,S07A042,15
2012000013,S07A043,2
2012000013,S07A044,17
2012000013,S07A045,9
2012000013,S07A046,17
2012000013,S07A047,10
2012000013,S07A048,15
2012000013,S07A049,9
2012000013,S07A050,15
2012000013,S07A051,16
2012000013,S07A052,19
2012000013,S07A053,18
2012000013,S07A054,20
2012000013,S07A055,2
2012000013,S07A056,14
2012000013,S07A057,20
2012000013,S07A058,0
2012000013,S07A059,1
2012000013,S07A060,6
2012000013,S07A061,9
2012000013,S07A062,20
2012000013,S07A063,20
2012000013,S07A064,13
2012000013,S07A065,2
2012000013,S07A066,6
2012000013,S07A067,8
2012000013,S07A068,10
2012000013,S07A069,11
2012000013,S07A070,13
2012000013,S07A071,2
2012000013,S07A072,20
2012000013,S07A073,0
2012000013,S07A074,12
2012000013,S07A075,18
2012000013,S07A076,3
2012000013,S07A077,6
2012000013,S07A078,15
2012000013,S07A079,19
2012000013,S07A080,5
2012000013,S07A081,8
2012000013,S07A082,4
2012000013,S07A083,17
2012000013,S07A084,3
2012000013,S07A085,12
2012000013,S07A086,9
2012000013,S07A087,17
2012000013,S07A088,11
2012000013,S07A089,13
2012000013,S07A090,9
2012000013,S07A091,11
2012000013,S07A092,12
2012000013,S07A093,19
2012000013,S07A094,4
2012000013,S07A095,7
2012000013,S07A096,5
2012000013,S07A097,1
2012000013,S07A098,6
2012000013,S07A099,20
2012000013,S07A100,2
2012000014,S07A001,6
2012000014,S07A002,2
2012000014,S07A003,0
2012000014,S07A004,17
2012000014,S07A005,19
2012000014,S07A006,10
2012000014,S07A007,13
2012000014,S07A008,7
2012000014,S07A009,6
2012000014,S07A010,4
2012000014,S07A011,17
2012000014,S07A012,18
2012000014,S07A013,9
2012000014,S07A014,17
2012000014,S07A015,12
2012000014,S07A016,2
2012000014,S07A017,2
2012000014,S07A018,10
2012000014,S07A019,12
2012000014,S07A020,10
2012000014,S07A021,13
2012000014,S07A022,12
2012000014,S07A023,16
2012000014,S07A024,9
2012000014,S07A025,5
2012000014,S07A026,19
2012000014,S07A027,12
2012000014,S07A028,14
2012000014,S07A029,3
2012000014,S07A030,18
2012000014,S07A031,18
2012000014,S07A032,19
2012000014,S07A033,9
2012000014,S07A034,17
2012000014,S07A035,8
2012000014,S07A036,20
2012000014,S07A037,15
2012000014,S07A038,7
2012000014,S07A039,17
2012000014,S07A040,19
2012000014,S07A041,11
2012000014,S07A042,20
2012000014,S07A043,1
2012000014,S07A044,5
2012000014,S07A045,7
2012000014,S07A046,4
2012000014,S07A047,1
2012000014,S07A048,18
2012000014,S07A049,19
2012000014,S07A050,3
2012000014,S07A051,15
2012000014,S07A052,0
2012000014,S07A053,1
2012000014,S07A054,12
2012000014,S07A055,5
2012000014,S07A056,1
2012000014,S07A057,3
2012000014,S07A058,4
2012000014,S07A059,4
2012000014,S07A060,0
2012000014,S07A061,1
2012000014,S07A062,11
2012000014,S07A063,17
2012000014,S07A064,14
2012000014,S07A065,5
2012000014,S07A066,0
2012000014,S07A067,3
2012000014,S07A068,14
2012000014,S07A069,9
2012000014,S07A070,20
2012000014,S07A071,0
2012000014,S07A072,1
2012000014,S07A073,13
2012000014,S07A074,11
2012000014,S07A075,2
2012000014,S07A076,10
2012000014,S07A077,3
2012000014,S07A078,4
2012000014,S07A079,13
2012000014,S07A080,17
2012000014,S07A081,7
2012000014,S07A082,10
2012000014,S07A083,0
2012000014,S07A084,10
2012000014,S07A085,5
2012000014,S07A086,0
2012000014,S07A087,15
2012000014,S07A088,11
2012000014,S07A089,7
2012000014,S07A090,17
2012000014,S07A091,4
2012000014,S07A092,19
2012000014,S07A093,11
2012000014,S07A094,10
2012000014,S07A095,11
2012000014,S07A096,4
2012000014,S07A097,8
2012000014,S07A098,15
2012000014,S07A099,14
2012000014,S07A100,11
2012000015,S07A001,5
2012000015,S07A002,15
2012000015,S07A003,3
2012000015,S07A004,9
2012000015,S07A005,18
2012000015,S07A006,13
2012000015,S07A007,19
2012000015,S07A008,13
2012000015,S07A009,6
2012000015,S07A010,14
2012000015,S07A011,20
2012000015,S07A012,17
2012000015,S07A013,12
2012000015,S07A014,20
2012000015,S07A015,20
2012000015,S07A016,11
2012000015,S07A017,12
2012000015,S07A018,18
2012000015,S07A019,11
2012000015,S07A020,15
2012000015,S07A021,12
2012000015,S07A022,13
2012000015,S07A023,8
2012000015,S07A024,3
2012000015,S07A025,8
2012000015,S07A026,20
2012000015,S07A027,11
2012000015,S07A028,4
2012000015,S07A029,2
2012000015,S07A030,3
2012000015,S07A031,6
2012000015,S07A032,2
2012000015,S07A033,7
2012000015,S07A034,8
2012000015,S07A035,14
2012000015,S07A036,15
2012000015,S07A037,3
2012000015,S07A038,8
2012000015,S07A039,12
2012000015,S07A040,8
2012000015,S07A041,3
2012000015,S07A042,16
2012000015,S07A043,13
2012000015,S07A044,5
2012000015,S07A045,3
2012000015,S07A046,6
2012000015,S07A047,7
2012000015,S07A048,16
2012000015,S07A049,0
2012000015,S07A050,12
2012000015,S07A051,8
2012000015,S07A052,13
2012000015,S07A053,0
2012000015,S07A054,7
2012000015,S07A055,6
2012000015,S07A056,4
2012000015,S07A057,19
2012000015,S07A058,10
2012000015,S07A059,16
2012000015,S07A060,17
2012000015,S07A061,14
2012000015,S07A062,17
2012000015,S07A063,17
2012000015,S07A064,0
2012000015,S07A065,16
2012000015,S07A066,5
2012000015,S07A067,6
2012000015,S07A068,9
2012000015,S07A069,12
2012000015,S07A070,6
2012000015,S07A071,9
2012000015,S07A072,9
2012000015,S07A073,15
2012000015,S07A074,20
2012000015,S07A075,8
2012000015,S07A076,16
2012000015,S07A077,10
2012000015,S07A078,1
2012000015,S07A079,12
2012000015,S07A080,8
2012000015,S07A081,8
2012000015,S07A082,8
2012000015,S07A083,7
2012000015,S07A084,7
2012000015,S07A085,1
2012000015,S07A086,7
2012000015,S07A087,8
2012000015,S07A088,17
2012000015,S07A089,7
2012000015,S07A090,14
2012000015,S07A091,9
2012000015,S07A092,7
2012000015,S07A093,1
2012000015,S07A094,13
2012000015,S07A095,0
2012000015,S07A096,19
2012000015,S07A097,17
2012000015,S07A098,15
2012000015,S07A099,0
2012000015,S07A100,2
2012000016,S07A001,16
2012000016,S07A002,18
2012000016,S07A003,7
2012000016,S07A004,8
2012000016,S07A005,3
2012000016,S07A006,1
2012000016,S07A007,13
2012000016,S07A008,13
2012000016,S07A009,3
2012000016,S07A010,4
2012000016,S07A011,17
2012000016,S07A012,12
2012000016,S07A013,12
2012000016,S07A014,6
2012000016,S07A015,15
2012000016,S07A016,9
2012000016,S07A017,7
2012000016,S07A018,20
2012000016,S07A019,5
2012000016,S07A020,9
2012000016,S07A021,16
2012000016,S07A022,16
2012000016,S07A023,12
2012000016,S07A024,3
2012000016,S07A025,0
2012000016,S07A026,13
2012000016,S07A027,7
2012000016,S07A028,10
2012000016,S07A029,7
2012000016,S07A030,4
2012000016,S07A031,5
2012000016,S07A032,6
2012000016,S07A033,16
2012000016,S07A034,8
2012000016,S07A035,9
2012000016,S07A036,5
2012000016,S07A037,5
2012000016,S07A038,17
2012000016,S07A039,11
2012000016,S07A040,16
2012000016,S07A041,14
2012000016,S07A042,9
2012000016,S07A043,5
2012000016,S07A044,20
2012000016,S07A045,7
2012000016,S07A046,13
2012000016,S07A047,0
2012000016,S07A048,9
2012000016,S07A049,19
2012000016,S07A050,16
2012000016,S07A051,16
2012000016,S07A052,20
2012000016,S07A053,12
2012000016,S07A054,18
2012000016,S07A055,17
2012000016,S07A056,14
2012000016,S07A057,18
2012000016,S07A058,14
2012000016,S07A059,20
2012000016,S07A060,13
2012000016,S07A061,16
2012000016,S07A062,15
2012000016,S07A063,11
2012000016,S07A064,16
2012000016,S07A065,12
2012000016,S07A066,11
2012000016,S07A067,9
2012000016,S07A068,15
2012000016,S07A069,2
2012000016,S07A070,1
2012000016,S07A071,13
2012000016,S07A072,15
2012000016,S07A073,0
2012000016,S07A074,20
2012000016,S07A075,2
2012000016,S07A076,4
2012000016,S07A077,20
2012000016,S07A078,10
2012000016,S07A079,12
2012000016,S07A080,3
2012000016,S07A081,6
2012000016,S07A082,12
2012000016,S07A083,12
2012000016,S07A084,9
2012000016,S07A085,15
2012000016,S07A086,3
2012000016,S07A087,1
2012000016,S07A088,20
2012000016,S07A089,3
2012000016,S07A090,14
2012000016,S07A091,1
2012000016,S07A092,0
2012000016,S07A093,17
2012000016,S07A094,1
2012000016,S07A095,11
2012000016,S07A096,4
2012000016,S07A097,4
2012000016,S07A098,7
2012000016,S07A099,4
2012000016,S07A100,16
2012000017,S07A001,6
2012000017,S07A002,11
2012000017,S07A003,9
2012000017,S07A004,10
2012000017,S07A005,5
2012000017,S07A006,20
2012000017,S07A007,17
2012000017,S07A008,4
2012000017,S07A009,17
2012000017,S07A010,18
2012000017,S07A011,19
2012000017,S07A012,0
2012000017,S07A013,6
2012000017,S07A014,19
2012000017,S07A015,1
2012000017,S07A016,14
2012000017,S07A017,15
2012000017,S07A018,13
2012000017,S07A019,17
2012000017,S07A020,9
2012000017,S07A021,10
2012000017,S07A022,10
2012000017,S07A023,0
2012000017,S07A024,3
2012000017,S07A025,16
2012000017,S07A026,6
2012000017,S07A027,15
2012000017,S07A028,17
2012000017,S07A029,16
2012000017,S07A030,16
2012000017,S07A031,17
2012000017,S07A032,12
2012000017,S07A033,13
2012000017,S07A034,3
2012000017,S07A035,6
2012000017,S07A036,15
2012000017,S07A037,17
2012000017,S07A038,18
2012000017,S07A039,11
2012000017,S07A040,5
2012000017,S07A041,0
2012000017,S07A042,11
2012000017,S07A043,18
2012000017,S07A044,14
2012000017,S07A045,14
2012000017,S07A046,20
2012000017,S07A047,15
2012000017,S07A048,15
2012000017,S07A049,11
2012000017,S07A050,3
2012000017,S07A051,20
2012000017,S07A052,7
2012000017,S07A053,13
2012000017,S07A054,0
2012000017,S07A055,12
2012000017,S07A056,14
2012000017,S07A057,16
2012000017,S07A058,0
2012000017,S07A059,12
2012000017,S07A060,16
2012000017,S07A061,18
2012000017,S07A062,16
2012000017,S07A063,7
2012000017,S07A064,12
2012000017,S07A065,13
2012000017,S07A066,0
2012000017,S07A067,20
2012000017,S07A068,19
2012000017,S07A069,11
2012000017,S07A070,16
2012000017,S07A071,18
2012000017,S07A072,13
2012000017,S07A073,9
2012000017,S07A074,12
2012000017,S07A075,10
2012000017,S07A076,14
2012000017,S07A077,5
2012000017,S07A078,8
2012000017,S07A079,7
2012000017,S07A080,4
2012000017,S07A081,5
2012000017,S07A082,6
2012000017,S07A083,4
2012000017,S07A084,4
2012000017,S07A085,9
2012000017,S07A086,13
2012000017,S07A087,5
2012000017,S07A088,1
2012000017,S07A089,19
2012000017,S07A090,18
2012000017,S07A091,0
2012000017,S07A092,15
2012000017,S07A093,17
2012000017,S07A094,12
2012000017,S07A095,3
2012000017,S07A096,12
2012000017,S07A097,20
2012000017,S07A098,9
2012000017,S07A099,5
2012000017,S07A100,2
2012000018,S07A001,6
2012000018,S07A002,0
2012000018,S07A003,3
2012000018,S07A004,10
2012000018,S07A005,12
2012000018,S07A006,10
2012000018,S07A007,17
2012000018,S07A008,1
2012000018,S07A009,0
2012000018,S07A010,13
2012000018,S07A011,3
2012000018,S07A012,12
2012000018,S07A013,6
2012000018,S07A014,9
2012000018,S07A015,8
2012000018,S07A016,10
2012000018,S07A017,13
2012000018,S07A018,13
2012000018,S07A019,4
2012000018,S07A020,1
2012000018,S07A021,15
2012000018,S07A022,13
2012000018,S07A023,16
2012000018,S07A024,7
2012000018,S07A025,3
2012000018,S07A026,5
2012000018,S07A027,16
2012000018,S07A028,0
2012000018,S07A029,3
2012000018,S07A030,9
2012000018,S07A031,11
2012000018,S07A032,17
2012000018,S07A033,6
2012000018,S07A034,15
2012000018,S07A035,20
2012000018,S07A036,8
2012000018,S07A037,4
2012000018,S07A038,4
2012000018,S07A039,1
2012000018,S07A040,10
2012000018,S07A041,19
2012000018,S07A042,4
2012000018,S07A043,1
2012000018,S07A044,5
2012000018,S07A045,14
2012000018,S07A046,6
2012000018,S07A047,20
2012000018,S07A048,10
2012000018,S07A049,12
2012000018,S07A050,7
2012000018,S07A051,14
2012000018,S07A052,17
2012000018,S07A053,18
2012000018,S07A054,14
2012000018,S07A055,11
2012000018,S07A056,2
2012000018,S07A057,9
2012000018,S07A058,14
2012000018,S07A059,9
2012000018,S07A060,8
2012000018,S07A061,8
2012000018,S07A062,16
2012000018,S07A063,4
2012000018,S07A064,2
2012000018,S07A065,1
2012000018,S07A066,5
2012000018,S07A067,2
2012000018,S07A068,20
2012000018,S07A069,16
2012000018,S07A070,11
2012000018,S07A071,18
2012000018,S07A072,6
2012000018,S07A073,5
2012000018,S07A074,9
2012000018,S07A075,12
2012000018,S07A076,3
2012000018,S07A077,10
2012000018,S07A078,9
2012000018,S07A079,15
2012000018,S07A080,18
2012000018,S07A081,16
2012000018,S07A082,19
2012000018,S07A083,14
2012000018,S07A084,5
2012000018,S07A085,13
2012000018,S07A086,5
2012000018,S07A087,19
2012000018,S07A088,5
2012000018,S07A089,6
2012000018,S07A090,6
2012000018,S07A091,1
2012000018,S07A092,17
2012000018,S07A093,12
2012000018,S07A094,11
2012000018,S07A095,10
2012000018,S07A096,0
2012000018,S07A097,3
2012000018,S07A098,18
2012000018,S07A099,12
2012000018,S07A100,4
2012000019,S07A001,0
2012000019,S07A002,19
2012000019,S07A003,2
2012000019,S07A004,1
2012000019,S07A005,15
2012000019,S07A006,14
2012000019,S07A007,11
2012000019,S07A008,0
2012000019,S07A009,17
2012000019,S07A010,2
2012000019,S07A011,9
2012000019,S07A012,19
2012000019,S07A013,8
2012000019,S07A014,2
2012000019,S07A015,0
2012000019,S07A016,12
2012000019,S07A017,12
2012000019,S07A018,1
2012000019,S07A019,10
2012000019,S07A020,15
2012000019,S07A021,19
2012000019,S07A022,19
2012000019,S07A023,3
2012000019,S07A024,6
2012000019,S07A025,15
2012000019,S07A026,3
2012000019,S07A027,5
2012000019,S07A028,18
2012000019,S07A029,20
2012000019,S07A030,14
2012000019,S07A031,20
2012000019,S07A032,12
2012000019,S07A033,10
2012000019,S07A034,19
2012000019,S07A035,17
2012000019,S07A036,16
2012000019,S07A037,1
2012000019,S07A038,0
2012000019,S07A039,2
2012000019,S07A040,16
2012000019,S07A041,7
2012000019,S07A042,1
2012000019,S07A043,17
2012000019,S07A044,2
2012000019,S07A045,0
2012000019,S07A046,14
2012000019,S07A047,1
2012000019,S07A048,16
2012000019,S07A049,13
2012000019,S07A050,13
2012000019,S07A051,9
2012000019,S07A052,11
2012000019,S07A053,12
2012000019,S07A054,16
2012000019,S07A055,16
2012000019,S07A056,3
2012000019,S07A057,20
2012000019,S07A058,4
2012000019,S07A059,3
2012000019,S07A060,9
2012000019,S07A061,6
2012000019,S07A062,19
2012000019,S07A063,18
2012000019,S07A064,15
2012000019,S07A065,12
2012000019,S07A066,12
2012000019,S07A067,8
2012000019,S07A068,5
2012000019,S07A069,7
2012000019,S07A070,7
2012000019,S07A071,11
2012000019,S07A072,7
2012000019,S07A073,6
2012000019,S07A074,3
2012000019,S07A075,10
2012000019,S07A076,10
2012000019,S07A077,17
2012000019,S07A078,7
2012000019,S07A079,15
2012000019,S07A080,15
2012000019,S07A081,20
2012000019,S07A082,7
2012000019,S07A083,8
2012000019,S07A084,7
2012000019,S07A085,17
2012000019,S07A086,20
2012000019,S07A087,9
2012000019,S07A088,15
2012000019,S07A089,15
2012000019,S07A090,17
2012000019,S07A091,11
2012000019,S07A092,19
2012000019,S07A093,1
2012000019,S07A094,11
2012000019,S07A095,12
2012000019,S07A096,15
2012000019,S07A097,0
2012000019,S07A098,13
2012000019,S07A099,15
2012000019,S07A100,15
2012000020,S07A001,8
2012000020,S07A002,12
2012000020,S07A003,16
2012000020,S07A004,14
2012000020,S07A005,5
2012000020,S07A006,20
2012000020,S07A007,4
2012000020,S07A008,3
2012000020,S07A009,14
2012000020,S07A010,5
2012000020,S07A011,6
2012000020,S07A012,8
2012000020,S07A013,16
2012000020,S07A014,5
2012000020,S07A015,19
2012000020,S07A016,10
2012000020,S07A017,16
2012000020,S07A018,3
2012000020,S07A019,13
2012000020,S07A020,0
2012000020,S07A021,4
2012000020,S07A022,3
2012000020,S07A023,17
2012000020,S07A024,0
2012000020,S07A025,14
2012000020,S07A026,15
2012000020,S07A027,20
2012000020,S07A028,7
2012000020,S07A029,8
2012000020,S07A030,17
2012000020,S07A031,15
2012000020,S07A032,13
2012000020,S07A033,11
2012000020,S07A034,9
2012000020,S07A035,2
2012000020,S07A036,5
2012000020,S07A037,1
2012000020,S07A038,10
2012000020,S07A039,20
2012000020,S07A040,2
2012000020,S07A041,11
2012000020,S07A042,18
2012000020,S07A043,12
2012000020,S07A044,8
2012000020,S07A045,4
2012000020,S07A046,16
2012000020,S07A047,3
2012000020,S07A048,2
2012000020,S07A049,20
2012000020,S07A050,10
2012000020,S07A051,17
2012000020,S07A052,15
2012000020,S07A053,8
2012000020,S07A054,16
2012000020,S07A055,18
2012000020,S07A056,19
2012000020,S07A057,4
2012000020,S07A058,13
2012000020,S07A059,18
2012000020,S07A060,12
2012000020,S07A061,17
2012000020,S07A062,13
2012000020,S07A063,11
2012000020,S07A064,12
2012000020,S07A065,18
2012000020,S07A066,12
2012000020,S07A067,14
2012000020,S07A068,6
2012000020,S07A069,15
2012000020,S07A070,13
2012000020,S07A071,7
2012000020,S07A072,16
2012000020,S07A073,18
2012000020,S07A074,4
2012000020,S07A075,7
2012000020,S07A076,19
2012000020,S07A077,12
2012000020,S07A078,6
2012000020,S07A079,9
2012000020,S07A080,2
2012000020,S07A081,0
2012000020,S07A082,8
2012000020,S07A083,18
2012000020,S07A084,12
2012000020,S07A085,5
2012000020,S07A086,18
2012000020,S07A087,8
2012000020,S07A088,15
2012000020,S07A089,18
2012000020,S07A090,10
2012000020,S07A091,18
2012000020,S07A092,1
2012000020,S07A093,5
2012000020,S07A094,16
2012000020,S07A095,13
2012000020,S07A096,10
2012000020,S07A097,9
2012000020,S07A098,12
2012000020,S07A099,10
2012000020,S07A100,11
2012000021,S07A001,1
2012000021,S07A002,20
2012000021,S07A003,13
2012000021,S07A004,1
2012000021,S07A005,3
2012000021,S07A006,12
2012000021,S07A007,19
2012000021,S07A008,12
2012000021,S07A009,8
2012000021,S07A010,6
2012000021,S07A011,8
2012000021,S07A012,20
2012000021,S07A013,2
2012000021,S07A014,12
2012000021,S07A015,12
2012000021,S07A016,11
2012000021,S07A017,7
2012000021,S07A018,10
2012000021,S07A019,13
2012000021,S07A020,17
2012000021,S07A021,19
2012000021,S07A022,7
2012000021,S07A023,9
2012000021,S07A024,12
2012000021,S07A025,19
2012000021,S07A026,2
2012000021,S07A027,0
2012000021,S07A028,9
2012000021,S07A029,4
2012000021,S07A030,0
2012000021,S07A031,16
2012000021,S07A032,7
2012000021,S07A033,0
2012000021,S07A034,12
2012000021,S07A035,14
2012000021,S07A036,17
2012000021,S07A037,8
2012000021,S07A038,19
2012000021,S07A039,8
2012000021,S07A040,2
2012000021,S07A041,7
2012000021,S07A042,11
2012000021,S07A043,11
2012000021,S07A044,15
2012000021,S07A045,17
2012000021,S07A046,2
2012000021,S07A047,16
2012000021,S07A048,10
2012000021,S07A049,20
2012000021,S07A050,12
2012000021,S07A051,7
2012000021,S07A052,12
2012000021,S07A053,1
2012000021,S07A054,9
2012000021,S07A055,2
2012000021,S07A056,3
2012000021,S07A057,14
2012000021,S07A058,15
2012000021,S07A059,10
2012000021,S07A060,18
2012000021,S07A061,6
2012000021,S07A062,12
2012000021,S07A063,20
2012000021,S07A064,7
2012000021,S07A065,7
2012000021,S07A066,4
2012000021,S07A067,20
2012000021,S07A068,6
2012000021,S07A069,20
2012000021,S07A070,6
2012000021,S07A071,0
2012000021,S07A072,14
2012000021,S07A073,11
2012000021,S07A074,1
2012000021,S07A075,5
2012000021,S07A076,1
2012000021,S07A077,7
2012000021,S07A078,5
2012000021,S07A079,13
2012000021,S07A080,3
2012000021,S07A081,6
2012000021,S07A082,11
2012000021,S07A083,1
2012000021,S07A084,19
2012000021,S07A085,18
2012000021,S07A086,1
2012000021,S07A087,4
2012000021,S07A088,6
2012000021,S07A089,8
